138696	IN	STSPL-AS-AP Solartis Technology Services Private Limited
138706	IN	FASTX-AS-IN Fastx Broadband Private Limited
139282	BD	NOVUSNETWORK-AS-AP Novus Network
138682	KH	REMOHAND1-AS-AP REMOHAND TECHNICAL CO LTD
138683	AU	PROVET-AS-AP Provet Pty Ltd
135168	AU	CARDGATE-NET-AS-AP CardGate.net Pty Ltd
133418	AU	CARDGATE-NET-AS-AP CardGate.net Pty Ltd
32135	US	SAKURA-EYEBALL
138688	BD	BONDHONONLINENETWORK-AS-AP Bondhon Online Network
153087	ID	TPN-AS-ID PT Telemedia Prima Nusantara
138689	PH	CPTVNET-AS-AP CONCEPCION PAY-TV NETWORK, INC.
138616	TH	SANUK-AS-AP Sanuk Systems Thailand Co., Ltd
138816	ID	IDNIC-BANJARKAB-AS-ID Pemerintah Kabupaten Banjar
138576	HK	CODECCLOUD-AS-AP CodecCloud HK Limited
138700	AU	SKILLEDIT-AS-AP Plutus Investments Australia Pty Ltd
138692	BD	POLLYIT-AS-AP Polly IT
138694	BD	SYNCIT-AS-AP SyncIT Bangladesh
45801	IN	AHSPL-NET-IN Accretive Health Services Pvt Ltd
17502	TW	KSIL-AS-TW Kuang Shih International Ltd. Ltd
152732	BD	RAZIBCOMMUNICATION-AS-AP Razib Communication
133409	MT	KINDREDIPLIMITED-AS-AP Kindred IP Limited
138784	IN	IGEPL-AS Interglobe Enterprises Private Limited
138902	PG	EMSTRET1-AS-AP Emstret Holdings Ltd
135965	VN	VNPT-NET-AS-VN VNPT Net Corporation - VNPT Group
138903	BD	PROMEE-AS-AP PROMEE INTERNATIONAL
138904	BD	JUST-AS-AP Jessore University of Science and Technology
138777	IN	KARVY-AS Karvy Innotech Limited
138825	ID	IDNIC-LPSEMKS-AS-ID LPSE Kota Makassar
138907	MN	KHANBANK-AS-AP KHAN BANK LLC
139583	AU	SCL-AS-AP Silk Contract Logistics Pty Ltd.
138909	BD	LUMINOUSTECHNOLOGY-AS-AP Luminous Technology
150096	IN	GEFO-AS-IN GEFO TELESERVICES INDIA PVT LTD
138912	BD	GHATAILONLINE-AS-AP Ghatail Online
138824	ID	STARTEL-AS-ID PT. Gemilang Jaya Elektrindo
138776	IN	GJISP-AS Gj2 Internet Private Limited
138711	IN	DIGITALI-AS-IN Digital Info Systems
138906	TH	MINISTRYOFCULTURE-AS-AP Ministry of Culture
135660	PK	R1DL-AS-AP ROUTE 1 DIGITAL PVT. LIMITED
18053	PK	SNET-AS-AP Special Communication Organization
138811	ID	IDNIC-SAKALAGUNA-AS-ID PT Sakalaguna Semesta
138743	IN	DOLPIN-AS-IN Dolphin Logic System Private Limited
138917	BD	JUPITER2-AS-AP JUPITER ONLINE SERVICES
138921	HK	EMPEROR-AS-AP EMPEROR INVESTMENT MANAGEMENT LIMITED
151093	IN	KTPL321-AS-IN KHURSHEED TECHNOLOGIES PRIVATE LIMITED
151327	BD	INCEPTION-AS-AP Inception Technologies Ltd
138924	BD	BPBL-AS-AP Berger Paints Bangladesh Ltd.
138747	IN	ARISG-AS-IN Arisglobal Software Pvt Ltd
138734	IN	BTELECOM-AS-IN Bakliwal Telecom Services Pvt Ltd
138745	IN	DIGIKING-AS Digiking Communications Pvt Ltd
138934	LA	SLTNETWORKCOLTD-AS-AP SLT Network Co.,LTD
147265	IN	ECREADO-AS-IN Ecreado Network Solutions Pvt Ltd
139707	NZ	RSL-AS-AP Radford Software Limited
138023	BD	CREATION-AS-AP Creation Online
138940	AU	NPCMEDIA-AS-AP NPC Media Pty Limited
138941	AU	NPCMEDIA-AS-AP NPC Media Pty Limited
138832	ID	IDNIC-DISKOMINFOKOTATEBINGTINGGI-AS-ID Dinas Komunikasi dan Informatika Kota Tebing Tinggi
138945	AU	BQAGS-AS-AP BALLARAT AND QUEENS ANGLICAN GRAMMAR SCHOOL
139310	NZ	MATNET-AS-AP Mackenzie Agricultural Technologies
138943	NZ	CNS247-AS-AP Connectnet Services Limited
138853	ID	IDNIC-LOTTE-AS-ID PT LOTTE Data Communication Indonesia
138837	ID	TRIDATUNETWORK-AS-ID PT. TRI DATU TELEKOMUNIKASI
138944	BD	SAE-AS-AP SNet And Electronics
138849	ID	TRYME-AS-ID PT. Trimitra Media Internet
138994	HK	CIBL1-HK China International Business Limited
138306	IN	IDBICAPS-AS-IN IDBI CAPITAL MARKETS AND SECURITIES LTD
23999	VN	VNA-AS-VN Vietnam News Agency
138953	BD	TOPNETWORK-AS-AP Top Network
138956	PH	MIRIAM-AS-AP Miriam College
138957	IN	TIVOTECH-AS-AP TiVo Tech Private Limited
138836	ID	IDNIC-OKUKAB-AS-ID Dinas Komunikasi dan Informatisa Kabupaten OKU
138961	PH	PCTN-AS-AP Paradise Cable Television Network
135969	VN	SENDO-AS-VN Sen Do Technology Joint Stock Company
138962	TH	BKI-AS-AP Bangkok Insurance Public Company Limited
154110	IN	IRINN-PFPL-AS-IN PIONEER FIBERNET PRIVATE LIMITED
138964	NP	BARAHI-AS-AP Barahi Internet Technologies Pvt. Ltd.
138965	PH	SSTI-AS-AP Streamtech Systems Technologies Inc.
138969	PH	MARBEL1-AS-AP Marbel Services and Television System, Inc.
138970	PH	WCS-AS-AP Wesfardell Cable Services
138967	TH	SINEMANAGE-AS-AP SineManage Network Service co.,Ltd
132972	IN	NANDBALA-AS Nandbalaji Connecting Zone Pvt. Ltd.
151318	BD	TALORAONLINE-AS-AP TALORA ONLINE
131949	JP	ASO-NET General Incorporated Foundation Aso Telework Center
131945	JP	SNTU-NET Sanntuu Corporation
138973	NZ	CAMPBELL-AS-AP Campbell Technology Limited
138977	AU	KINETICIT-AS-AP Kinetic IT Pty. Ltd.
138976	NZ	NZPL-AS-AP NEW ZEALAND PHARMACEUTICALS LIMITED
138752	IN	SOBPL-AS Starone Broadband Private Limited
138835	ID	IDNIC-DISKOMINFOPACITAN-AS-ID DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN PACITAN
138839	ID	AIL-AS-ID PT Adidaya Infocom Lestari
138751	IN	ATNPL-AS Anodic Telenetwork Private Limited
138983	BD	ROUNDNETWORK-AS-AP Round Network
135745	IN	UCOBANK-AS UCO Bank
138988	AU	AVCOMM-AS-AP Av-Comm Pty Ltd
7594	AU	ONQ-AS-AP On Q
139084	AU	DIGITALIMMORTALITY-AS-AP DIGITAL IMMORTALITY PTY LTD
138720	IN	SUDHANAT-AS-IN Sudhana Telecommunications Private Limited
149723	ID	IDNIC-AFNALINK-AS-ID PT Afna Digital Indonesia
138733	IN	ANUPAM-AS Maxit Infocom Private Limited
138843	ID	GOLDNET-AS-ID PT GLOBAL LINTAS SOLUSI
138996	MY	UNICOMMS-AS-AP Uni Comms International Sdn Bhd
138845	ID	IDNIC-API-AS-ID PT Akses Prima Indonesia
136439	SG	DSTA-DMZ-AS-AP Defence Science Technology Agency
138999	KH	PPIN-AS-AP PPIN INTERNET CO., LTD.
139000	AU	VIRIDIANIT1-AS-AP ViridianIT
131655	TW	NANYA-AS-1 NAN YA PLASTICS CORPORATION
139002	AU	AITNTL-AS-AP Andor Information Technology Pty Ltd
138726	IN	ONELINKB-AS-IN Ozzy Infonet India Private Limited
139417	ID	IWEKA-AS-ID PT Iweka Digital Solution
132690	SG	NETS-AS-AP Network For Electronic Transfers Singapore Pte Ltd
139012	BD	LINKTECH-AS-AP Link Technologies
137619	IN	FBSPL-AS-IN Fastnet Broadband Services
138851	ID	IDNIC-KOMINFO-PYK-AS-ID Pemerintah Kota Payakumbuh
139005	NZ	VCL-AS-AP Vivid Computers Ltd
24511	NZ	NETTRUSTLTD-AS-AP NET TRUST LIMITED
138785	IN	INFYBPM-AS-IN Infosys BPM Limited
139014	TH	NEXTROUTE-AS-AP Next Route Company Limited
139011	LA	BCELLAOS-AS-AP Banque pour le Commerce Exterieur Lao Public
138850	ID	IDNIC-PALEMBANG-AS-ID Pemerintah Kota Palembang
139008	BD	NEEFIT-AS-AP NEEF IT LIMITED
149058	BD	SPEEDLINKS-AS-AP Speed Links
139042	BD	SPEEDLINKS-AS-AP Speed Links
138358	BD	PURPLEITLTD-AS-AP Purple IT Ltd
139016	BD	EXONHOST-AS-AP EXONHOST
139020	NZ	CLOUDLINK-AS-AP CloudLink Communications
139025	BD	OLDCCC-AS-AP Optical Link Dot Com & Cyber Cafe
135363	CN	CFIT-AS-AP Beijing Dunhuang Heguang Information Technology Co.,Lt.
139924	BD	PIPEXCOMMUNICATION-AS-AP Pipex Communication
139022	NP	NEPALRASTRABANK-AS-AP NEPAL RASTRA BANK
139024	PK	IQRAUNIVERSITY-AS-AP Iqra University
139026	BD	SHADHINOTA2-AS-AP Shadhinota Net
139027	BD	RENAISSANCE-AS-AP Renaissance Online and Cyber Cafe
133605	BD	BTL-BD Bright Technologies Limited
139030	BD	CNETCOMMUNICATION-AS-AP Cnet Communication
139032	LK	NTBP-AS-AP Nations Trust Banks Plc
139033	BD	VIS-AS-AP Voglu Internet Service
135428	NZ	FENZ-AS-AP Fire and Emergency New Zealand
138772	IN	MISPLR-AS Mahrth Internet Service Private Limited
139034	PH	SATTLINK-INC-AS-AP Sattelite Plus Incorporated
211126	GB	WHG-MEX
139036	BD	EDGESPEED-AS-AP Edge Speed
136379	KH	ICL-AS-AP Istanaimpian Corporation Limited
138727	IN	KARCEG-AS-IN Center For E-governance
139037	AU	CLOUDTERRA-AS-AP Cloud Terra Pty Ltd
132169	BD	KBZONLINE-AS-AP Kbz Online
138838	ID	IDNIC-SUPERCEPAT-AS-ID PT NET Super Cepat
138852	ID	IDNIC-BADUNGKOMINFO-AS-ID Dinas Komunikasi dan Informatika Kabupaten Badung
139039	BD	JKNETWORK-AS-AP JK Network
138854	ID	IMSNET-AS-ID PT INTER MEDIALINK SOLUSI
139043	PK	WELLNETWORKS-AS-AP WellNetworks Private Limited
139041	BD	CBS-AS-AP CAFE-7040
149258	IN	SPEEDOBIT-AS-IN Speedobits Internet Private Limited
133242	IN	INFIBEAM-AS Infibeam Avenues Limited
135217	IN	PEAKAIR-AS Peak Air Pvt Ltd
152645	JP	FLEXTECHINC-AS-AP Flextech Inc.
137155	IN	DILTD-AS Devyani International Limited
139048	AU	MTM-AS-AP METRO TRAINS MELBOURNE
139053	BD	JHONGKARIT1-AS-AP Jhongkar IT
149855	MM	AS-AGBC AGB Communication Co.Ltd
150170	BD	WEBELEVEN-AS-AP Web Eleven
10123	IN	FLYTXT-AS-AP Flytxt Mobile Solutions Pvt Ltd
135971	VN	PSI-AS-VN PetroVietNam Securities Joint Stock Company
135972	VN	ICTQUANGNAM-AS-VN Quang Nam Department of Information and Communications
139052	BD	POWERNET-AS-AP Power Net
139060	KH	CSHITCL-AS-AP CHAOJI SUPER HIGH INTERNET TECHNOLOGY CO., LTD.
132655	ID	IDNIC-DPDRI-AS-ID Sekretariat Jenderal Dewan Perwakilan Daerah Republik Indonesia
138878	ID	IDNIC-UMSIDA-AS-ID Universitas Muhammadiyah Sidoarjo
138860	ID	AYO-AS-ID PT. JAYA LINTAS INDONESIA
138731	IN	KOVAIFN-AS-IN Kovai Fibernet Pvt Ltd
400441	US	HYPHA-US1
24448	IN	NDSINDIA-AS Synamedia Technologies India Private Limited
135973	VN	BAV-AS-VN Bamboo Airways Company Limited
151339	BD	BMSCYBERHUT-AS-AP Cyber Hut
140612	BD	DESHCOMMUNICATIONS-AS-AP DESH COMMUNICATIONS
138732	IN	AVJR-AS-IN Avjr Broadband Services
139067	PK	NAYAPAY-AS-AP Nayapay Pvt. Limited
138760	IN	BHARATCO-AS Bharat Computers
139063	IN	HYPERXLABS-AS-AP HyperX Labs LLP
153174	PH	ADADSI-AS-AP Aioni Digital and Data Solutions Inc.
138767	IN	LAXWEB-AS Laxweb Technologies Pvt. Ltd.
23954	ID	BANKMANDIRI-CBN-ID PT. Bank Mandiri Persero Tbk.
17844	KR	NPS01-AS-KR National Pension Service
17580	KR	NPS02-AS-KR National Pension Service
214809	FI	STOCADE Stocade
200229	DE	STATBYTE-AS
138858	ID	IDNIC-PEMDAJAYAPURA-AS-ID PEMERINTAH DAERAH KABUPATEN JAYAPURA
138862	ID	DNS-AS-ID PT. DIGITAL NETWORK SETIAWAN
139704	MM	AS-AGBC AGB Communication Co.Ltd
139077	AU	FREEDOMINTERNET-HPL-AS-AP FREEDOM INTERNET HOLDINGS PTY LTD
63780	JP	BIRDIE-NET dual&Co. Inc.
139082	TH	SEPCL-AS-AP Singha Estate Public Company Limited
45259	BN	BRUHAAS-BN Bruhaas B Sdn Bhd
138893	ID	IDNIC-PTPMT-AS-ID PT PRIMA MULTI TERMINAL
136824	ID	RACKH-AS-ID PT RACKH LINTAS ASIA
139193	AU	MGHL-AS-AP Mainstream Group Holdings Ltd
149964	ID	IDNIC-MITRACOM-ID PT. MITRACOM SOLUSI TEKNOLOGI
134841	BD	IBCCL-AS-AP Rana Javed Kabir ta Interpid Broadband Communication Company Ltd.
149965	ID	IDNIC-TOBAJAYA-ID PT. TOBA JAYA NET
139087	PK	FAST1-AS-AP Fast Web & Wireless Communications Pvt. Limited
139089	MN	MTNETWORKS-AS-AP MT Networks LLC
135593	AU	PASPL-AS-AP Precision Administration Services Pty Ltd
135974	VN	NPT-AS-VN National Power Transmission Corporation
139197	BD	THUNDERNETWORK-AS-AP Thunder Network
139090	CN	WXEIMSC Wuxi Education Information Management Service Center
138864	ID	IDNIC-UMKUDUS-AS-ID UNIVERSITAS MUHAMMADIYAH KUDUS
138844	ID	IDNIC-PERTAMEDIKA-AS-ID PT. PERTAMINA BINA MEDIKA
138739	IN	CCPL-AS-IN Coimbatore Capital Ltd
138901	ID	IDNIC-BLITARKAB-AS-ID Dinas Komunikasi dan Informatika Kabupaten Blitar
50839	IT	NETLAYER-IN Netlayer
134894	IN	EMIPRO-AS-IN Emipro Technologies Pvt Ltd
139202	BD	POWERMEDIA-AS-AP Power Media
150073	IN	WINNETBB-AS-IN WINNET BROADBAND PRIVATE LIMITED
134868	IN	SHARKTELINFOCOM-AS-IN SHARKTEL INFOCOM PRIVATE LIMITED
139206	MM	PAMEL-AS-AP Pan Asia Majestic Eagle Ltd
150513	ID	IDNIC-MBIZ-AS-ID PT Brilliant Ecommerce Berjaya
24222	IN	OFFICETIGER-ANNANAGAR-INDIA-AS OFFICETIGER DATABASE SYSTEMS INDIA PVT LTD
17616	KR	BAROFN-AS-KR barofn
138773	IN	RFTAR-AS RFTAR NETWORKS
138741	IN	MAULIMSO-AS Mauli Shiv Cable Internet Services Private Limited
138750	IN	QUICKLIN-AS-IN Quick Link Broadband And Services Pvt. Ltd.
139214	AU	CLOUD4X-AS-AP Cloud4x Enterprise Systems Pty Ltd
137812	BD	KK-AS-AP RMG Sustainability Council RSC
64005	BD	KK-AS-AP KaritKarma
139217	BD	ROYALCAPITALLTD-AS-AP Royal Capital Ltd
133308	IN	IGCIPADD-AS-IN Indira Gandhi Centre For Atomic Research
63779	JP	JUSTPLAYER InfiniCloud Co. Ltd.
133592	IN	SPCTRM-AS-IN Spectram Telecom Pvt Ltd
151000	ID	IDNIC-MAXCLOUD-AS-ID PT Awan Data Indonesia
135781	IN	VIBHUTI-AS-IN Vibhuti Networks Private Limited
139213	PH	HCSI-AS-AP Hillview Cable Systems, inc.
139221	AU	AUVERA-AS-AP AUVERA TECHNOLOGY GROUP PTY LTD
139222	AU	CITYOFWANNEROO-AS-AP City of Wanneroo
139224	NP	LISPL-AS-AP Limpid ICT Solution Pvt. Ltd
139256	NP	NITC-AS-AP National Information Technology Center
139225	SG	WHATBOX-AS-AP Whatbox Inc.
135977	VN	BDA-CORP-AS-VN Vietnam BDA technology and communication joint stock company
134356	MN	NBCCOLTD-AS-AP NBC Co.,Ltd
17605	KR	KTNG-AS-KR KTNG Coporation
138755	IN	COAPPL-AS-IN City Online Ap Private Ltd
138897	ID	IDNIC-SYEKHNURJATI-AS-ID IAIN SYEKHNURJATI
139227	BD	HELO-IT-AS-AP Hello IT
146931	IN	SHAVENK1-AS-IN Shrisai Shavenk Technotronics Private Limited
22697	US	ROBLOX-PRODUCTION
138882	ID	IDNIC-STPB-AS-ID Sekolah Tinggi Pariwisata Bandung
135978	VN	HAUI-AS-VN Hanoi University of Industry
135980	VN	ICTQUANGNINH-AS-VN Information and Communication Technology Center of Quang Ninh
150083	IN	MHASEOPC-AS-IN Mhase Internet Network Opc Private Limited
138756	IN	RAMYAA-AS-IN Ramyaa Network Communication
138868	ID	IDNIC-RUMAHCLOUD-AS-ID CV. RUMAH CLOUD INDONESIA
137839	MY	IMU-AS-AP IMU Education Sdn. Bhd.
139241	MY	AVROTECH-AS-AP Avrotech Sdn Bhd
139239	BD	BOGRAINFOCOM-AS-AP BograInfo.com
139236	BD	BDLGED-AS-AP Local Government Engineering Department LGED
138891	ID	PAWANFIBER-AS-ID PT. Kayong Muara Teknoindo
138873	ID	IDNIC-GREENET-AS-ID PT GREEN NET INDONESIA
132290	BD	THENET-AS-AP The Net
139246	AU	TTSCL-AS-AP Twin Towns Services Club Ltd
139245	BD	ISP-3TECHNOLOGY-AS-AP 3Technology
138876	ID	IDNIC-SARANAINDO-AS-ID CV. Saranaindo
139244	AU	ICTOUCH-AS-AP ICTOUCH PTY LTD
139230	BD	HAMS-AS-AP HAMS Garments Ltd
139251	BD	JAHANGIRNAGAR-AS-AP Jahangirnagar University
139253	AU	FOITGROUP-AS-AP FOIT Group PTY LTD
138875	ID	INETINDO-AS-ID PT Inetindo Terestrial Solusi
151815	IN	DIRECTNET7PVTLTD-AS-AP DIRECT NET7 PVT LTD
139255	JP	U-NEXT-AS-AP U-NEXT Co.,Ltd.
58768	BD	DAFFODILNET-BD Daffodil Online Ltd.
131982	JP	UBC Uenohara Broadband Communications Inc.
139260	PK	ULPL-AS-AP u-blox Lahore Pvt Ltd.
134964	IN	KONYINDIAPVTLTD-AS-AP KONY INDIA PVT LTD
138866	ID	MMD-AS-ID PT Mitra Media Data
139261	NP	METROLINK-AS-AP Metrolink Business Group Pvt Ltd
135642	NZ	VET-AS-AP VetNZ Limited
136391	AU	MCCONAGHY-AS-AP MCCONAGHY GROUP PTY LTD
139262	HK	HKICTECHLIMITED-AS-AP HKIC Tech Limited
139266	CN	GTITCL-AS-AP Guangzhou Tiansui Information Technology Co., Ltd.
138765	IN	RAJSRVIC-AS Raj Services
139276	BD	AFLAH-BD Aflah Communication
139269	IN	SRIIPL-AS-AP Samsung R&D Institute India-Bangalore Private Limited
139271	NZ	SIMPSONGRIERSON-AS-AP Simpson Grierson Limited
139273	AU	HENRYSCHEIN-AS-AP HENRY SCHEIN REGIONAL PTY LIMITED
141398	BD	SEARCHIT-AS-AP Search IT
139270	BD	ACCESS4-AS-AP ACCESS COMMUNICATION
151789	PH	PNCERT-AS-AP Philippine National Computer Emergency Response Team
139279	AU	OPTIMISEDSOLUTIONS-AS-AP OPTIMISED SOLUTIONS
139280	BD	WETUBENETWORK-AS-AP WETUBE NETWORK
139277	SB	SIG-AS-AP Solomon Islands Government ICT Support Department
139278	BD	DATAEDGELIMITED-AS-AP Data Edge Limited
138761	IN	INYCB-AS-IN Inycb Network Private Limited
151197	LK	OITPL-AS-AP OREL I T Private Limited
153563	LK	OITPL-AS-AP OREL I T Private Limited
139695	NZ	KIWIBANK-AS-ORB Kiwibank Limited
139694	NZ	KIWIBANK-AS-KAP Kiwibank Limited
134656	ID	IDNIC-CJI-AS-ID PT Cheil Jedang Indonesia
139284	AU	OCTANE-AS-AP OCTANE NETWORKS PTY LTD
139283	BD	TOUCHONLINE-AS-AP Touch Online
139288	AU	TWISHTECH-AS-AP Twish Tech
139292	PK	JUBILEE-AS-AP Jubilee Life Insurance
139289	AU	PFD-AS-AP PFD Food Services Pty Ltd
139294	BD	SBN-AS-AP Skynet Broadband Network
131950	JP	ENJOYVC EnjoyVC Japan Corporation
138762	IN	SSLCPL-AS Sadaa Smartlinks Communication Private Limited
138801	IN	SGBIPL-AS Sg Broadband Internet Pvt.ltd.
139300	BD	FUTURENETWORK-AS-AP FUTURE NETWORK
139302	PK	ACNNETWORK-AS-AP Ashiq Cable Network Pvt. Limited
139301	AU	CLOUDCALL-LTD-AS-AP Cloudcall Ltd
139296	BD	BWDB-AS-AP Bangladesh Water Development Board
9693	KR	KFTCCA-AS KFTC
138887	ID	ADIZKA-AS-ID PT ADIZKA LINTAS DATA
138791	IN	SBSNET-AS-IN Sbs Broadband And Cable Private Limited
139313	TH	AYCAP-AS-AP AYUDHYA CAPITAL SERVICES COMPANY LIMITED
139315	AU	NITS-AS-AP NEWTREND I.T. SPECIALISTS PTY LTD
137503	KH	SPIDERNETCOLTD-AS-AP Spidernet Co.,Ltd
23827	JP	ANC-NET Azumino Network Community TV
132872	PK	DATACHECK-AS-AP Data Check Limited
139861	NZ	CLOUDTORQUE-AS-AP Cloud Torque Global Limited
131955	JP	KCNET Kyoutou Cable Net Co Ltd
133693	IN	SKISP-AS-IN Sri Krishna Internet Services Private Limited
154282	IN	IRINN-MAXTECHA-AS-IN Maxtech
138895	ID	IDNIC-GKM-AS-ID PT. Global Komunikasi Mandiri
139325	BD	IQTEL-AS-AP IQ-TEL
139326	BD	DOIBS-AS-AP Digital One Broadband Internet Service
138892	ID	IDNIC-PADANGKOTA-AS-ID Pemerintah Kota Padang
139331	IN	DCORP-AS-AP DEVELENTCORP PRIVATE LIMITED
140866	MY	TRUEPACKETSDNBHD-AS-AP TRUE PACKET SDN BHD
150590	IN	AVISHKAR-AS-IN Avishkar Infotech
132999	IN	RICHA-AS-IN Richa Telecom
131966	JP	INET-NET I-NET CORP.
139336	NZ	FREEDOMINTERNET-LTD-AS-AP Freedom Internet Ltd.
135287	AU	TCOTCOS-AS-AP The Council of the City of Sydney
134943	IN	RETICULE-AS RETICULE INFOTECH PVT.LTD
139339	TH	PTCONNECT-AS-AP PT CONNECTION IT CO., LTD
139333	PH	GASL-AS-AP Global Agility Solutions, LLC
139338	BD	CYBER2-AS-AP Cyber Planet
137617	IN	IIMAHD-AS Indian Institute Of Management Ahmedabad
139343	BD	WENET-AS-AP WENET
135981	VN	VISUALVIET-AS-VN VisualViet Company Limited
140818	VN	VNDIC-AS-VN D.I.C Viet Nam Technology Joint Stock Company
138890	ID	ACEHLINK-AS-ID PT Acehlink Media
139351	PK	AERONET-AS-AP AERO COMMUNICATIONS BROADBAND PVT. LTD
138898	ID	APSUPPORTS-AS-ID PT Angkasa Pura Suport
150519	ID	IDNIC-HARMONIKAID-AS-ID PT Harmonika Multimedia Sawangan
141441	MY	MYEG-AS-AP MY E.G. SERVICES BERHAD
139682	US	APKSL-AS-AP Arnold & Porter Kaye Scholer LLP
139356	AU	REGIS-AS-AP Regis Aged Care Pty Ltd
139357	AU	VITERRAPTYLTD-AS-AP VITERRA PTY LTD
131847	KR	KDHC-AS-KR Korea District Heating Corporation
136644	IN	UNBORNNE-AS Unborn Networks Private Limited
147121	ID	IDNIC-MARVATEL-AS-ID PT Marva Global Telekomunikasi
139463	IN	ITIVITI-AS-AP Itiviti India Pvt Ltd
139466	AU	LCHS-AS-AP LATROBE COMMUNITY HEALTH SERVICE LIMITED
139642	BD	SMARTLINK-AS-AP Smart Link
139464	PH	KMCMAGSOLUTIONS-AS-AP KMC Mag Solutions
139467	BD	CBBL-AS-AP Community Bank Bangladesh Limited
139930	AU	MYLAN-AS-AP Mylan Laboratories Ltd
139473	BD	SHEBATEL-AS-AP Shebatel Network Ltd
134480	BD	SUNLITNETWORK-AS-AP Sunlit Network
136508	AU	MCCULLOUGH-AS-AP MACULROB SERVICES PTY. LTD.
136529	AU	HRSAUSTRALASIAPTYLTD-AS-AP HRS AUSTRALASIA PTY LTD
151685	IN	IFIBER-AS-IN INNOVATIVE FIBER SOLUTIONS PRIVATE LIMITED
139363	ID	IDNIC-AIO-AS-ID PT Amerta Indah Otsuka
14934	US	AGS-LLC-AGO
139577	PK	HNPL-AS-AP Hispar Networks Pvt Ltd
139366	ID	IDNIC-HIGO-AS-ID PT Higo Fitur Indonesia
139364	ID	IDNIC-KOMINFOGUNUNGKIDUL-AS-ID Pemerintah Kabupaten Gunungkidul
139367	ID	IDNIC-DISKOMINFO-JAMBIKOTA-AS-ID Dinas Kominfo Kota Jambi
134914	IN	ANSH-AS Ansh Net Sol Pvt. Ltd.
139365	ID	LINTASJAYA-ID PT PATRIA LINTAS JAYA
139581	AU	MGPL-AS-AP Molonglo Group Australia Pty Ltd
139579	MN	MNL-AS-AP Mongolsat Networks LLC
150164	BD	MAMINNETWORK-AS-AP M AMIN Network
139582	AU	RITAMPTYLIMITED-AS-AP Ritam Pty Limited
138027	AU	YAL-AS-AP Yancoal Australia Ltd
139588	KH	ITC-CAM-AS-AP Institute of Technology of Cambodia
18268	JP	JANIS Naganoken Kyodou Densan Co.Ltd.
136285	IN	KIPVT-AS-IN Karunay Internet Pvt Ltd
131952	JP	POTATO-NET Asahikawa Cable Television Co., Ltd.
139375	ID	IDNIC-JOMBANGKAB-AS-ID Pemerintah Kabupaten Jombang
133725	IN	AAIIT-AS AIRPORTS AUTHORITY OF INDIA
45264	IN	BAJAJALLIANZLIFE-AS-AP Bajaj Allianz Life Insurance Company Ltd
135982	VN	HASD-AS-VN Hoi An South Development Ltd
139592	AU	BREEZECONNECT-AS-AP Breeze Connect Pty Ltd
139371	ID	IDNIC-BANKAGRIS-AS-ID PT Bank Agris Tbk
139590	BD	GALAXYCYBERCAFE-AS-AP Galaxy Cyber Cafe
132584	AU	FORTYTWO24PTYLTD-AS-AP FORTYTWO24 PTY LTD
139595	MM	HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED
139597	AU	WBP-AS-AP Wellcamp Business Park Pty Ltd
135584	BD	PVMBPL-AS-AP Perfetti Van Melle Bangladesh Private Limited
139599	BD	PVMBPL-AS-AP Perfetti Van Melle Bangladesh Private Limited
139605	MY	MCDS-AS-AP MCDS SOFTWARE M SDN BHD
139369	ID	UTARAMEDIANET-AS-ID PT. UTARA NUSA MEDIA
139372	ID	IDNIC-IAINPEKALONGAN-AS-ID Institut Agama Islam Negeri Pekalongan
139520	IN	ANG12345-AS-IN Ang India Limited
38891	MY	MEASAT-AS-MY Measat Satellite Systems Sdn. Bhd.
139575	IN	NETZYISP-AS-IN Netzy Internet Services Private Limited
139603	AU	XENEX-AS-AP Xenex Systems PTY LTD
139480	IN	TBSPL09-AS Tradebulls Securities Private Limited
135985	VN	BCALLVINA-AS-VN BCALL Viet Nam Company Limited
139604	BD	ARROWNET-AS-AP Arrow Net
151951	CN	SLNTCL-AS-AP Shenzhen lesuyun Network Technology Co., Ltd
139368	ID	IDNIC-DISKOMINFOKALSELPROV-AS-ID Dinas Komunikasi Dan Informatika Pemerintah Provinsi Kalimantan Selatan
139374	ID	IDNIC-TRS-AS-ID PT TRICOM SAKTI
139370	ID	PPI-AS-ID PT. Panji Perkasa Indonesia
139609	SB	SISCC-AS-AP Solomon Islands Submarine Cable Company
139477	IN	TICPL-AS-IN Trichy Internet Communication Pvt Ltd
139524	IN	ACNFP-AS A C N Fiber Private Limited
139522	IN	MKIN-AS Mediakind India Pvt. Ltd.
139614	PH	BSP-AS-AP BANGKO SENTRAL NG PILIPINAS
131957	JP	MICROAD MicroAd, Inc.
147068	PK	NRSP1-AS-AP National Rural Support Programme
139547	IN	VIMITEL1-AS-IN Vimitel Network Pvt Ltd
135986	VN	ECOCLOUD-AS-VN Turbo Technology Solution Joint Stock Company
139616	BD	BBICTIMMD-AS-AP The Central Bank of Bangladesh
139620	MM	MTNPCL-AS-AP MYANMAR TELECOMMUNICATION NETWORK PUBLIC COMPANY LIMITED
152734	TH	MCL-AS-AP Maxnito Company Limited
152735	GU	CPDCL-AS-AP Guam Exchange
139479	IN	ISYAN-AS-IN Isyan Communications Pvt Ltd
